step	is_bug	state	point
1.0	0.0	LONG_WALK	[0.3552532401337608, 0.5816047950569013]
2.0	0.0	LONG_WALK	[0.4163027249937217, 0.005975946944242194]
3.0	0.0	LONG_WALK	[0.18288492251859, 0.14993838183962305]
4.0	0.0	LONG_WALK	[0.9903889293593103, 0.8452879817229177]
5.0	0.0	LONG_WALK	[0.5293757929801666, 0.9158937153416851]
6.0	0.0	LONG_WALK	[0.6604283717940693, 0.09590623085900163]
7.0	0.0	LONG_WALK	[0.5907548259464078, 0.01058271368052921]
8.0	0.0	LONG_WALK	[0.6665762676675951, 0.688579161863719]
9.0	0.0	LONG_WALK	[0.17162328314801245, 0.3604579006919232]
10.0	0.0	LONG_WALK	[0.3798256594640239, 0.21435628954116193]
11.0	0.0	LONG_WALK	[0.4684711546028606, 0.493580013136791]
12.0	0.0	LONG_WALK	[0.37438841356932384, 0.4172712478922477]
13.0	0.0	LONG_WALK	[0.3412603197449372, 0.7489812321896507]
14.0	0.0	LONG_WALK	[0.38416851525323104, 0.4861749486603456]
15.0	0.0	LONG_WALK	[0.14753785258950736, 0.13024377656623753]
16.0	0.0	LONG_WALK	[0.9924956845077285, 0.66494521792058]
17.0	0.0	LONG_WALK	[0.7531599485288143, 0.08091322467614326]
18.0	0.0	LONG_WALK	[0.4932385712813928, 0.5671976856158553]
19.0	0.0	LONG_WALK	[0.1303426900166781, 0.6359684384065866]
20.0	0.0	LONG_WALK	[0.6273997426319606, 0.31357017978369195]
