step	is_bug	state	point
1.0	0.0	LONG_WALK	[0.13809619865393352, 0.6168379293213875]
2.0	0.0	LONG_WALK	[0.9818014653084789, 0.9624162873223924]
3.0	0.0	LONG_WALK	[0.29775867279857515, 0.4038126881173265]
4.0	0.0	LONG_WALK	[0.8480761228586919, 0.34732667167871356]
5.0	0.0	LONG_WALK	[0.9469100956763902, 0.4604149970769257]
6.0	0.0	LONG_WALK	[0.3128531008207722, 0.30141056052237425]
7.0	0.0	LONG_WALK	[0.3463158233533794, 0.7987263589108262]
8.0	0.0	LONG_WALK	[0.5035442632036601, 0.371431385099824]
9.0	0.0	LONG_WALK	[0.32179790033946143, 0.8797996674325474]
10.0	0.0	LONG_WALK	[0.3098275734829171, 0.1871737622902685]
11.0	0.0	LONG_WALK	[0.36106087641176543, 0.47962558823593016]
12.0	0.0	LONG_WALK	[0.7116496573899658, 0.9205625332198908]
13.0	0.0	LONG_WALK	[0.7399868337839242, 0.20072648202716237]
14.0	0.0	LONG_WALK	[0.3767986163836865, 0.5468610198180283]
15.0	0.0	LONG_WALK	[0.6824735184746719, 0.5286780087270021]
16.0	0.0	LONG_WALK	[0.5673716087358198, 0.31477394970233197]
17.0	0.0	LONG_WALK	[0.5571412952489707, 0.3129970747127043]
18.0	0.0	LONG_WALK	[0.4909127957255781, 0.7050933025228615]
19.0	0.0	LONG_WALK	[0.18436948394657626, 0.6902101430258065]
20.0	0.0	LONG_WALK	[0.5476573701778487, 0.9804893941549588]
