step	is_bug	state	point
1.0	0.0	LONG_WALK	[0.1883351976594424, 0.04736773856614096, 0.5060108539359958, 0.9130193182719916, 0.6325381928985896, 0.16389570856170566, 0.5377510797166567, 0.34548436452508546, 0.27252755061159994, 0.5630851775357254]
2.0	0.0	LONG_WALK	[0.47771685126477315, 0.8959637472444559, 0.8287430438971539, 0.9510328162961527, 0.5793612726006883, 0.029505727508997603, 0.8828440317347527, 0.678514269521883, 0.9979452776778336, 0.019321599767605613]
3.0	0.0	LONG_WALK	[0.8911720461762497, 0.9936205701621188, 0.7523187832081268, 0.5094008737773974, 0.7763267946981321, 0.32626506028743285, 0.28958248895439054, 0.7769528516967202, 0.020168819265208193, 0.42682566671981603]
4.0	0.0	LONG_WALK	[0.5199719330761695, 0.12837916973763253, 0.003854600500439287, 0.7908872944273799, 0.6802232291269932, 0.9513037090284339, 0.9029435383241358, 0.6696995100266259, 0.11133329762401922, 0.9350214760109103]
5.0	0.0	LONG_WALK	[0.7415538299408527, 0.5536254657097486, 0.9504752405451546, 0.12017295325445654, 0.5626624071212404, 0.19003896925507746, 0.09249003031286418, 0.9876343929440492, 0.6346733189764076, 0.9542216186340178]
6.0	0.0	LONG_WALK	[0.1488290188090563, 0.8432737107483617, 0.4523738996350618, 0.9450604147176612, 0.026008062191096193, 0.3323085512364724, 0.377726474719667, 0.36387978752765804, 0.1932552715332978, 0.2115158796584764]
7.0	0.0	LONG_WALK	[0.5883931712259807, 0.01172981144288987, 0.8583465574239266, 0.22396309612645005, 0.5419358217854411, 0.7728446268448373, 0.6385716613968077, 0.6067067047925412, 0.06683305148323904, 0.25410575374632083]
8.0	0.0	LONG_WALK	[0.6203405109566487, 0.7693541322340482, 0.6401141295471166, 0.766933111557574, 0.3357408891417072, 0.5342124498512991, 0.41427536073196947, 0.5124720027443121, 0.49445281688762366, 0.9359644568365373]
9.0	0.0	LONG_WALK	[0.8425892938808444, 0.13161044615432183, 0.31461162223188033, 0.5966040239912489, 0.4242317709398584, 0.9459883871371944, 0.5315028246638422, 0.9520068168989692, 0.22841070258131035, 0.515070909638253]
10.0	0.0	LONG_WALK	[0.22128815471582963, 0.6208005722018427, 0.9590078737512022, 0.8479272441907292, 0.17983846524630542, 0.34176346513490596, 0.0977893719743198, 0.960471481888848, 0.09029015950853547, 0.03249863182406887]
11.0	0.0	LONG_WALK	[0.3900497924733576, 0.7045478016375832, 0.94785323260143, 0.04810292464401489, 0.7428936722101518, 0.04493323841465857, 0.5031985411299782, 0.39270151027115796, 0.42097451953596154, 0.9252556508328126]
12.0	0.0	LONG_WALK	[0.7823796596146895, 0.49139385281271064, 0.30724895866629365, 0.7108016761947779, 0.8524476496251813, 0.059745619926883986, 0.4905495780795235, 0.8265666011546409, 0.2194139058438942, 0.1862499658754887]
13.0	0.0	LONG_WALK	[0.6531986695759722, 0.012957710416111379, 0.762022894381613, 0.8207135668203555, 0.3727846420036718, 0.575962572722029, 0.7562931626593893, 0.9173979792649395, 0.49539441607507995, 0.741414219242543]
14.0	0.0	LONG_WALK	[0.6266193456334184, 0.9870041434316921, 0.45113974103489296, 0.7919067953001658, 0.33730819572456805, 0.08079917321615782, 0.10264617204283788, 0.8413038364657128, 0.7911479318224157, 0.06112536166517435]
15.0	0.0	LONG_WALK	[0.22972337747698013, 0.6555660079621621, 0.4962958041985105, 0.9471807294689758, 0.23662422051172405, 0.626276736356493, 0.7887854540943349, 0.11634453043990656, 0.48300237170898297, 0.7907920612992511]
16.0	0.0	LONG_WALK	[0.9478689128171294, 0.6321356772003273, 0.3535457122850626, 0.9336995773640222, 0.3280884382286027, 0.5110208189686969, 0.5126693792182189, 0.6557830862628742, 0.7228759175141248, 0.07457371234456955]
17.0	0.0	LONG_WALK	[0.7925930810451428, 0.712005664005851, 0.7308879530055225, 0.7209027901955718, 0.83155906215764, 0.9931561017511821, 0.7706472605273813, 0.5488778419605758, 0.07248164448737726, 0.12292503155460088]
18.0	0.0	LONG_WALK	[0.04009957560021127, 0.5838274026540228, 0.23189184163818033, 0.6183921076881337, 0.1438344420909965, 0.3411730749615153, 0.2625816295004074, 0.311162506217032, 0.1097507679336418, 0.19308234853680573]
19.0	0.0	LONG_WALK	[0.8420635326061602, 0.04308852861711798, 0.8515546546669089, 0.6924193900240844, 0.04899719226964028, 0.23285276650332987, 0.05926380196952297, 0.9166364728557713, 0.9666964423441626, 0.1262532541691671]
20.0	0.0	LONG_WALK	[0.9782368025853965, 0.9093187272892047, 0.8571696150551087, 0.27194795693597074, 0.9692610809768969, 0.3942005461639323, 0.2557586898285378, 0.731064887660253, 0.09785086937750276, 0.19486679426136289]
