step	is_bug	state	point
1.0	0.0	LONG_WALK	[0.44246670620323436, 0.7651609023975189, 0.7687452097148665, 0.43186777539568866, 0.17140868670156006, 0.06347391359389509, 0.6306407143236755, 0.5793198871165718, 0.4635653163186284, 0.7521561161809395]
2.0	0.0	LONG_WALK	[0.6603352233558495, 0.749982030366959, 0.6860646820500841, 0.06374399433309508, 0.7710043572142959, 0.3021077077388922, 0.17715425878383606, 0.05958433146151709, 0.9785501149687937, 0.5948382376512631]
3.0	0.0	LONG_WALK	[0.37306269329651365, 0.8522052108031853, 0.3819548660248827, 0.39749213117565163, 0.09152070679745161, 0.8672071870705739, 0.5140064318320605, 0.6235881617649214, 0.574471806635924, 0.7536944966167186]
4.0	0.0	LONG_WALK	[0.2007027929684858, 0.6501624580519426, 0.4126699978385072, 0.85226393831611, 0.685742528449721, 0.9271462874234975, 0.8820719719890407, 0.355208877278818, 0.3458382765020672, 0.5205285058323337]
5.0	0.0	LONG_WALK	[0.8402550639223004, 0.899711107149933, 0.99966748058043, 0.6864406238970417, 0.8823623822436906, 0.19435799387995933, 0.6449580629365398, 0.25999877177512276, 0.943903151827615, 0.2338397605568211]
6.0	0.0	LONG_WALK	[0.1624824298271571, 0.05749526537096783, 0.9216070524822128, 0.199135806304939, 0.3186860142564759, 0.34712434356569477, 0.8551769482995696, 0.14741922795293239, 0.5170739766157525, 0.42451129597777704]
7.0	0.0	LONG_WALK	[0.5687781415614364, 0.8018370999236916, 0.8671995139818823, 0.8691902032536094, 0.060102328147459194, 0.8263724922427083, 0.9455434730179905, 0.8773782855836247, 0.4985647912092306, 0.02977661589847458]
8.0	0.0	LONG_WALK	[0.5992102128640626, 0.05804765065571704, 0.46323430814181155, 0.40369977633272214, 0.23243870647628062, 0.9079373044124027, 0.6169012074839465, 0.05612752006400101, 0.1525543177020553, 0.6677254909378735]
9.0	0.0	LONG_WALK	[0.4923305627414698, 0.953209649782292, 0.9731477263208493, 0.5090005013188811, 0.3589008134723407, 0.7084348428074271, 0.6886474094698846, 0.8276290853219618, 0.8047627143946441, 0.276651033680716]
10.0	0.0	LONG_WALK	[0.7317802396136219, 0.056793394089528326, 0.9753070252983622, 0.9858651011241591, 0.015668775289318426, 0.22832635252477718, 0.2673968900516299, 0.5686905385923287, 0.7550985259526468, 0.1801055820266816]
11.0	0.0	LONG_WALK	[0.6806783425285429, 0.9285146278790493, 0.07702939999751424, 0.34078437855889443, 0.43285864607586055, 0.7203552768560004, 0.7019361080076462, 0.14436152629765164, 0.5707276283288341, 0.21953179405547885]
12.0	0.0	LONG_WALK	[0.6712171530699018, 0.7440444736244975, 0.9394106928022006, 0.6344654091450883, 0.722650675407266, 0.6532791282928451, 0.9968319791681186, 0.48019263655499766, 0.9182315359300826, 0.20330080783095117]
13.0	0.0	LONG_WALK	[0.4931232990390604, 0.3768267030991771, 0.5221428990959713, 0.8729703892719413, 0.7334114047644755, 0.35223756666745376, 0.7502019775486434, 0.1987636995316222, 0.02390655142392273, 0.03679766804380302]
14.0	0.0	LONG_WALK	[0.5486589280732737, 0.3899019563798133, 0.2241911196062808, 0.7952754772019761, 0.8150320350052566, 0.8721316041186429, 0.0987319620138869, 0.8799742273944379, 0.2929124884467378, 0.21126091074101583]
15.0	0.0	LONG_WALK	[0.7638968160298981, 0.18597821402604509, 0.5257035334583036, 0.9409373332181807, 0.9785320175920705, 0.3468831838928568, 0.8034512103554775, 0.08393092754980869, 0.7950553704230892, 0.8338224507241825]
16.0	0.0	LONG_WALK	[0.6023332646838235, 0.03537525932387131, 0.06090404149498552, 0.6904549957026186, 0.7937591098653267, 0.4054769677100787, 0.5659028365054968, 0.7579599795481954, 0.4391593907378192, 0.6070831836413462]
17.0	0.0	LONG_WALK	[0.9785941439026453, 0.08841111300130688, 0.04863096861660254, 0.6908500645730756, 0.01997692518972982, 0.8317048621253194, 0.6218099832598181, 0.8525229491946485, 0.18240755632683892, 0.728820263313685]
18.0	0.0	LONG_WALK	[0.022093463994543483, 0.6207893134480172, 0.40946126037654806, 0.6973838040933679, 0.19855033184092608, 0.3960089988220714, 0.17597921482042744, 0.2898264419000812, 0.8123650105444198, 0.5224132956734557]
19.0	0.0	LONG_WALK	[0.9618054536632201, 0.8089062136250764, 0.8414920296561281, 0.675797251005119, 0.7073658634875456, 0.8277489126741231, 0.8568275558179458, 0.8094498260992463, 0.654792830984089, 0.23013387814458497]
20.0	0.0	LONG_WALK	[0.024031914755421435, 0.4315746169699014, 0.5998260357577663, 0.22765908798774404, 0.2457231984157736, 0.04901644583384246, 0.3278492560428512, 0.46811895897075484, 0.10063304888128466, 0.4966683381594019]
