step	is_bug	state	point
1.0	0.0	LONG_WALK	[0.9571199579267804, 0.45206037106773667, 0.9961724329233327, 0.5287413901673766, 0.049203581622451864]
2.0	0.0	LONG_WALK	[0.07936716582434922, 0.9497968935717381, 0.7712847817345414, 0.9174007112810001, 0.547884561292391]
3.0	0.0	LONG_WALK	[0.9393441683406434, 0.5169533164116941, 0.31514007798589305, 0.8249190004661682, 0.05607173476872396]
4.0	0.0	LONG_WALK	[0.9835597697398601, 0.49577883851071247, 0.8344213505152749, 0.06385681165565282, 0.5785244902031769]
5.0	0.0	LONG_WALK	[0.7719319308172572, 0.617091525574072, 0.14696006288164087, 0.9504587450882561, 0.03317730696269816]
6.0	0.0	LONG_WALK	[0.6638997051569984, 0.6413154932092, 0.07716335618604908, 0.5130050270276673, 0.5125276911980806]
7.0	0.0	LONG_WALK	[0.5599041072003939, 0.30239541198656905, 0.7203792035699964, 0.907946642070108, 0.11066163645850957]
8.0	0.0	LONG_WALK	[0.5475535387271011, 0.19883621261204576, 0.21793486281845553, 0.10117505644040603, 0.922909929412977]
9.0	0.0	LONG_WALK	[0.7374286855685767, 0.8658045373380493, 0.9303019556605809, 0.4956342923820697, 0.859129996234884]
10.0	0.0	LONG_WALK	[0.4442147881704822, 0.7802408680053282, 0.4836541003478323, 0.9575980198396776, 0.4780379330687583]
11.0	0.0	LONG_WALK	[0.06843360085436567, 0.9822282570415508, 0.12469010269081104, 0.7339348886830378, 0.6247803075963719]
12.0	0.0	LONG_WALK	[0.269125184720152, 0.8972264209395268, 0.14747010728437704, 0.48126464630440025, 0.8821062667065273]
13.0	0.0	LONG_WALK	[0.8956262125472778, 0.02387701860647251, 0.30929280258154, 0.15263453169217078, 0.762819328887917]
14.0	0.0	LONG_WALK	[0.62400023569731, 0.45256393656222194, 0.31161017465227037, 0.35259311387350156, 0.040012772086142734]
15.0	0.0	LONG_WALK	[0.8552416011928964, 0.8458216533548936, 0.18394705477216677, 0.8471909198576854, 0.19072691969976363]
16.0	0.0	LONG_WALK	[0.2191199541428085, 0.005114264814948366, 0.6084294451685579, 0.8713133194366895, 0.44008682366838403]
17.0	0.0	LONG_WALK	[0.684262313757677, 0.11637741043111138, 0.32953623294718437, 0.7977700846332395, 0.3654679972608791]
18.0	0.0	LONG_WALK	[0.7082211847232015, 0.9218100696044397, 0.1162189292763478, 0.15511890274038964, 0.5482106703681098]
19.0	0.0	LONG_WALK	[0.9985789260097484, 0.7126565471631975, 0.8845775444977092, 0.6530758985661912, 0.3907202249339754]
20.0	0.0	LONG_WALK	[0.053958235077200545, 0.576566426397104, 0.9912764687154384, 0.614014709467164, 0.04623291071242497]
