step	is_bug	state	point
1.0	0.0	LONG_WALK	[0.945446654454826, 0.14530119316734957, 0.8350349515636851, 0.9125956681098844, 0.6739041671697159, 0.3065664788571151, 0.6903132362601688, 0.20342627326808627, 0.4177797883600606, 0.9353335659661147, 0.39562338200539093, 0.953724458437399, 0.508914352145281, 0.64286698537714, 0.8388489378595899, 0.7062500378010109, 0.45983094009600567, 0.9886172512254388, 0.7452322423338331, 0.570367351691335, 0.42997840744575877, 0.18433465067834875, 0.9270120084591116, 0.9607239796793786, 0.520735036402236, 0.03356909168362854, 0.6844708793556201, 0.7651639873626835, 0.9530294785742315, 0.48051625259816555, 0.8408513738948015, 0.9744199685232703, 0.7012669608267265, 0.8094447242936278, 0.18192865431429017, 0.9642106996547798, 0.17684798219503983, 0.31371215348759074, 0.3619356657310667, 0.297168733889585, 0.8927679570148545, 0.06407847906647712, 0.25536058514832893, 0.061884421794741185, 0.2173825054350127, 0.23176441641868972, 0.0963801358986589, 0.3280460153206116, 0.7612196968093169, 0.9758980979511002]
2.0	0.0	LONG_WALK	[0.6655359857013258, 0.06692932835198628, 0.7761489415285013, 0.42883048369873034, 0.7936704672155817, 0.4663235441031136, 0.2808148228290258, 0.24068237617205845, 0.9740484907496262, 0.29657255294033946, 0.6868244604619533, 0.34485542609581255, 0.107410415444945, 0.30112141122589, 0.8091785980838102, 0.6791717463750531, 0.6821190741436057, 0.8970265647187328, 0.41528121234554516, 0.7178060601398691, 0.38633223954068574, 0.9818845650424061, 0.906931540649389, 0.6336793605687125, 0.575485511571009, 0.4598570482153439, 0.40126790925465194, 0.9279957705156805, 0.8117294406744314, 0.9638033216165368, 0.5325545986114975, 0.12958710133166784, 0.07225529339849435, 0.1718404097296966, 0.9733722064506893, 0.0697797043213636, 0.5781135536131046, 0.6325154129883969, 0.5225196966339949, 0.3303927071770584, 0.631314160087124, 0.506062121543395, 0.4765574109952959, 0.027221437021409556, 0.7675540012151669, 0.01782364488204946, 0.26479061174291774, 0.9207374321870482, 0.7320421864443977, 0.9176406739808809]
3.0	0.0	LONG_WALK	[0.7596385053684567, 0.8058142964838082, 0.4429848513444218, 0.8582884464408989, 0.3602708536948105, 0.440258427524443, 0.5299662793405894, 0.08122139065338718, 0.8895275774451032, 0.23320401973770044, 0.7175592343677607, 0.07047088844673777, 0.6633323204132751, 0.42243818084902907, 0.5087110893957503, 0.7871636078482089, 0.9166660257476767, 0.2500680732028685, 0.6370164945605511, 0.33716882001192583, 0.2573650605458254, 0.9561182955467924, 0.5778560739395359, 0.03615619031678763, 0.7987880565190789, 0.03782821712534801, 0.369715602218356, 0.45525911868262914, 0.9952506477704527, 0.134244205732585, 0.29518782756529804, 0.841238261925609, 0.15698160075140888, 0.37442301917937637, 0.8026953452348944, 0.9661302507268165, 0.816228500697624, 0.7360397057898495, 0.6890341728324921, 0.9071189156119688, 0.2189222500348511, 0.5352445333496837, 0.1861217328136825, 0.520906928882364, 0.29253844138658225, 0.8734047060347412, 0.827089634798955, 0.10747003285835799, 0.1357425397512949, 0.3104384186216048]
4.0	0.0	LONG_WALK	[0.6056807913357751, 0.5996944083477527, 0.3290699088485757, 0.0950172241530639, 0.9997120872792848, 0.37476467428603444, 0.2537755235333464, 0.7311907996712027, 0.11758893073344123, 0.8475102260182262, 0.7970316344294242, 0.381238695970867, 0.8854640775336847, 0.7788302611675937, 0.001404495548846918, 0.18474725181683782, 0.44430536939360554, 0.07041203277866126, 0.305012909828723, 0.5310265613978818, 0.018880952223747305, 0.16415222016047426, 0.04002807868799074, 0.2372073141313522, 0.5847601952957243, 0.019670849752950303, 0.24121505728945647, 0.8478574142289211, 0.9033105020852719, 0.3946442695916227, 0.5524512353841412, 0.7085450140216109, 0.14725474947606532, 0.2386849308936243, 0.08394413611258533, 0.05738489588552864, 0.21887282851150336, 0.2005595244013677, 0.00857750746732755, 0.36701549518208987, 0.5575162560565379, 0.28299714663984543, 0.6982290605674888, 0.917579196927184, 0.38226932326902363, 0.3313438553877376, 0.6261820902236785, 0.4877104798594525, 0.03208472292087017, 0.6437613613643876]
5.0	0.0	LONG_WALK	[0.2505277179890565, 0.5580176038040947, 0.611421722472217, 0.1055488256602326, 0.2385184951743634, 0.14368786426855773, 0.5489109143422687, 0.9914750312199325, 0.9851339518819299, 0.6910166354893265, 0.9451306425366562, 0.5115888568466366, 0.4389966102872386, 0.2963630117316487, 0.8316593851316384, 0.9922917110956962, 0.25678137244380195, 0.5437611822116557, 0.18884616087287975, 0.2812747141645212, 0.4528708213434658, 0.5106291589624419, 0.016208240306062605, 0.982708959030991, 0.8322920376362771, 0.06366713427530224, 0.2818575203236344, 0.6946079251943078, 0.7603938359384168, 0.91336516039609, 0.3257693297456201, 0.3181277456471212, 0.34210597519323604, 0.7920600628042307, 0.9312210113158889, 0.5677775013656832, 0.9925347885002874, 0.8248563601402522, 0.7675780857254387, 0.5746098589263079, 0.26270517014650674, 0.25781637160010407, 0.15515322796645092, 0.8324924094147335, 0.9724840292002341, 0.15686667495071716, 0.3454578926862868, 0.2217418577919703, 0.24359597448252535, 0.6348735352982225]
6.0	0.0	LONG_WALK	[0.4914964582414899, 0.7045945826318543, 0.8437401096625903, 0.9212196094621329, 0.05656400021147445, 0.21539832812695325, 0.6837318851693215, 0.4756457360685572, 0.43156399433703707, 0.024170737442072654, 0.3173021115566199, 0.20509421209737055, 0.44180610608591675, 0.8539156137282669, 0.3475272745111162, 0.7201818633652024, 0.7260399587255169, 0.7442456703285326, 0.238958116874338, 0.2634210559751067, 0.9679762601901398, 0.9200680208605715, 0.9423575996172839, 0.6546067191760135, 0.05411983694688427, 0.7639640028356849, 0.9456503786905582, 0.8472208334091994, 0.36002025562339757, 0.023730884880021175, 0.5032527540423334, 0.15750346754406142, 0.8951600568733067, 0.16328223929319918, 0.4098844134060794, 0.17748795475520263, 0.21809213578198838, 0.4695499516357774, 0.3660236430384488, 0.4161489831922801, 0.6454059416886717, 0.8037798064707403, 0.2501015372932476, 0.6516479425291664, 0.44818403601481627, 0.12381404188804279, 0.91489060369817, 0.47796254108067926, 0.190084543809803, 0.3835943607200134]
7.0	0.0	LONG_WALK	[0.2869675510710802, 0.535389042300609, 0.6582527613191181, 0.465966074200725, 0.3338603404048245, 0.936371797032008, 0.4578744174603637, 0.8740791373076656, 0.16646083344720097, 0.8314681659174967, 0.7405420692282467, 0.6271440381333357, 0.8773169184929083, 0.5963626934126449, 0.0021664948451470822, 0.9045434332910655, 0.560899115612989, 0.131552703250987, 0.16769914337830705, 0.9298405018346091, 0.07237321115208362, 0.2747606250877438, 0.41636177096042404, 0.7975494037564484, 0.8114065112103488, 0.20051663600535863, 0.5339324890188665, 0.6713732593969928, 0.33269015497536225, 0.6015541030505941, 0.8050453637374603, 0.4312768738823076, 0.5233225287263746, 0.05451626266793386, 0.03965301823840295, 0.6466762621753392, 0.7107745194543189, 0.6699102180754587, 0.39243868956416905, 0.6435015429904509, 0.020952904250357007, 0.12136912278665091, 0.6138239283393012, 0.95198585301991, 0.961438639332215, 0.5095335850453102, 0.23164614092550073, 0.6384533440513254, 0.7305117968019518, 0.7592156975753698]
8.0	0.0	LONG_WALK	[0.44639276718181276, 0.5224325219701808, 0.5924043310773258, 0.10762602191559179, 0.7023209848667832, 0.6851716247633495, 0.3192522128761279, 0.5581926511856079, 0.14941146396299876, 0.9459512646702977, 0.8334809702778766, 0.9309194592507031, 0.4742516332596014, 0.5687789068980392, 0.04581270095824297, 0.058594128896108266, 0.17130777606510572, 0.8804614340794047, 0.02316360969355835, 0.6344348878211322, 0.3499269772642486, 0.33399002703099345, 0.7469860940750174, 0.14933670750323202, 0.8859633565410294, 0.7807395218978345, 0.5898791359356886, 0.17853951647023703, 0.7531202333015808, 0.49683237235340294, 0.9947163265404858, 0.0746502061962856, 0.8003155162079584, 0.9638672884242455, 0.4054801294159083, 0.9389925351219844, 0.9842582915322378, 0.6112604670545557, 0.48373458494478605, 0.9768943455537059, 0.789096354728723, 0.12322830664030915, 0.23905608413117774, 0.250481132749391, 0.06287308180156703, 0.16536788458744256, 0.5723072484678424, 0.4911106923491285, 0.6394764399470999, 0.6453293251736174]
9.0	0.0	LONG_WALK	[0.4377518888986467, 0.24336089842943953, 0.40400684208390336, 0.5696851525302313, 0.42781419838996904, 0.9141191555216341, 0.6877535366894224, 0.9359355393240532, 0.6888414679165217, 0.9555182975267689, 0.0809852361166572, 0.2318533754389669, 0.08018916237558682, 0.5858459015937293, 0.581347819752407, 0.4488929925749988, 0.6087430290387821, 0.5809289244288781, 0.06423369544094892, 0.683320147191664, 0.9304083589727272, 0.3779346787129505, 0.9073213265115492, 0.09276711397550474, 0.1623465269734261, 0.9013862470370827, 0.49034543730346103, 0.6438324978364548, 0.10142232213615832, 0.36082645017488346, 0.6051071462020057, 0.33722764274576145, 0.06406521615157745, 0.5631163248943665, 0.5741282804254491, 0.35158992444100157, 0.33972169471607516, 0.27104039820031156, 0.23049559752072268, 0.7761029057031318, 0.518910535237431, 0.19124436720256333, 0.08885257921015421, 0.210555944574082, 0.6744459338593666, 0.11579256816365036, 0.4309324958262575, 0.10601073382382908, 0.13434803209146684, 0.22401679058255142]
10.0	0.0	LONG_WALK	[0.6221628594253245, 0.49297603277400925, 0.9521394216447939, 0.9996661213054344, 0.34125743692079635, 0.1827645060374815, 0.26834073006588954, 0.6928861396989672, 0.4194704900565053, 0.36385258591708647, 0.2885764314716739, 0.21545004907515342, 0.013215801674072325, 0.17558279051790437, 0.7907476691576366, 0.3902229595933624, 0.8478555876431731, 0.8971287011086195, 0.7110144815949877, 0.36972582827694267, 0.2730997140834843, 0.5524051600594754, 0.1991077297846231, 0.5187565913879627, 0.17209796026017476, 0.3410497989282426, 0.9744007924532747, 0.8858452457023124, 0.9177967676853487, 0.8632365669876372, 0.4024661108822267, 0.9173428411426465, 0.6061166976704718, 0.847231147122673, 0.6052073323937929, 0.9121697341688854, 0.9935539811700572, 0.1747407351855833, 0.5052024146614231, 0.03559817236044138, 0.9305051391692156, 0.8380822622957421, 0.45191323537818484, 0.28278549061427916, 0.8545819974311789, 0.15681837086330075, 0.29368737489630614, 0.7227376191273809, 0.2572024371199888, 0.027244806011058165]
