step	is_bug	state	point
1.0	0.0	LONG_WALK	[0.35029959737578975, 0.41075707780213755]
2.0	0.0	LONG_WALK	[0.5447080366050682, 0.6779950137256401]
3.0	0.0	LONG_WALK	[0.3292792904324441, 0.8450243943877314]
4.0	0.0	LONG_WALK	[0.18350616829107624, 0.004856934972248483]
5.0	0.0	LONG_WALK	[0.969018334173521, 0.6991484712494072]
6.0	0.0	LONG_WALK	[0.07571971398651234, 0.7067452946938471]
7.0	0.0	LONG_WALK	[0.1433657003567984, 0.6053394055865776]
8.0	0.0	LONG_WALK	[0.8939493685409242, 0.24201587944000957]
9.0	0.0	LONG_WALK	[0.7396148320708377, 0.15374044274970078]
10.0	0.0	LONG_WALK	[0.05409209772947432, 0.2899837421143219]
11.0	0.0	LONG_WALK	[0.5609414528088886, 0.8926183317465315]
12.0	0.0	LONG_WALK	[0.09653135858586781, 0.03683879879992913]
13.0	0.0	LONG_WALK	[0.9621776035381044, 0.38772135115115536]
14.0	0.0	LONG_WALK	[0.10566173045651395, 0.7158356532165782]
15.0	0.0	LONG_WALK	[0.29087924310916624, 0.5707733381899667]
16.0	0.0	LONG_WALK	[0.5279128123838829, 0.2520373866558846]
17.0	0.0	LONG_WALK	[0.8592585555222036, 0.06911209452577638]
18.0	0.0	LONG_WALK	[0.24431975486784407, 0.8082225532795109]
19.0	0.0	LONG_WALK	[0.43520854170038603, 0.13284752668184274]
20.0	0.0	LONG_WALK	[0.20833988233973832, 0.25762438275897437]
