step	is_bug	state	point
1.0	0.0	LONG_WALK	[0.7905862956358278, 0.1845512049743091]
2.0	0.0	LONG_WALK	[0.018820303743601552, 0.5923513512718648]
3.0	0.0	LONG_WALK	[0.6070460105086496, 0.5030962445485022]
4.0	0.0	LONG_WALK	[0.3464636854569565, 0.6247990662634403]
5.0	0.0	LONG_WALK	[0.7137661292403038, 0.5564594655245859]
6.0	0.0	LONG_WALK	[0.6541266235587875, 0.3067188036380374]
7.0	0.0	LONG_WALK	[0.38501255898260467, 0.4368224927067297]
8.0	0.0	LONG_WALK	[0.8063542674031948, 0.5102055122891643]
9.0	0.0	LONG_WALK	[0.0989140904983431, 0.1117866143159918]
10.0	0.0	LONG_WALK	[0.13302425723452038, 0.3598014905536536]
11.0	0.0	LONG_WALK	[0.820413424974562, 0.4516435452282077]
12.0	0.0	LONG_WALK	[0.5980015666383081, 0.8296253035042811]
13.0	0.0	LONG_WALK	[0.7671444690074923, 0.438989848229832]
14.0	0.0	LONG_WALK	[0.9595869558751369, 0.49668429713631745]
15.0	0.0	LONG_WALK	[0.9183933537099103, 0.2612259017887121]
16.0	0.0	LONG_WALK	[0.2686673955473601, 0.3601416531674376]
17.0	0.0	LONG_WALK	[0.014250219640990713, 0.6215915587200644]
18.0	0.0	LONG_WALK	[0.9065117259164708, 0.32414858169331184]
19.0	0.0	LONG_WALK	[0.8794929672021079, 0.1737827003919341]
20.0	0.0	LONG_WALK	[0.44187906210743133, 0.2908418573033307]
