step	is_bug	state	point
1.0	0.0	LONG_WALK	[0.17797084781445827, 0.12813274237724515, 0.4198893531771295, 0.551302219392677, 0.9839025903255554, 0.5510065374893911, 0.3055185475681784, 0.9978952207568124, 0.5985379601827077, 0.40496724071093027]
2.0	0.0	LONG_WALK	[0.5651816529444209, 0.24521551170299694, 0.3139612000135207, 0.2584586798320466, 0.7592822088164309, 0.06050084415096679, 0.16544983826383486, 0.12714586800041405, 0.41732031023641547, 0.2835579574499919]
3.0	0.0	LONG_WALK	[0.276720633772377, 0.8754949554928809, 0.08329973837715499, 0.39446692977313136, 0.8169179992143321, 0.2394465675998554, 0.5234618760825669, 0.004762130139980059, 0.507797346083917, 0.1480954628899892]
4.0	0.0	LONG_WALK	[0.5300722282808586, 0.6235733014594677, 0.22582629460738568, 0.4420543674127607, 0.6163144984043565, 0.29232025024035424, 0.847349950635711, 0.12143044002367287, 0.5271553994606003, 0.2877900627941764]
5.0	0.0	LONG_WALK	[0.6166760293010448, 0.507611376079997, 0.4347586812889611, 0.4660421844247653, 0.5419893916918481, 0.9499464309413553, 0.08130146540575323, 0.37599244333106285, 0.9656016038033227, 0.9884045503727676]
6.0	0.0	LONG_WALK	[0.9853328450249503, 0.5614518903725716, 0.7239056622280232, 0.1734114322310355, 0.2459978319332975, 0.01952587883743817, 0.802216724027969, 0.004723239415861169, 0.08342896058189264, 0.38451680381511166]
7.0	0.0	LONG_WALK	[0.9574050691372893, 0.4481166838121643, 0.8970123887944879, 0.36838525723872706, 0.3256142281195151, 0.3309448471552525, 0.8256950382991349, 0.8741929439452961, 0.6091950499010104, 0.42648692013180034]
8.0	0.0	LONG_WALK	[0.36208262429955274, 0.6064495384901774, 0.824009336779487, 0.2282972270727759, 0.9229640400341527, 0.26371004330185654, 0.9339160631931135, 0.2541425909643604, 0.2500960753148649, 0.7385542479263426]
9.0	0.0	LONG_WALK	[0.0651374540173455, 0.5634245348684227, 0.9897402321859823, 0.0592944253036185, 0.5248153746788013, 0.7607959060258502, 0.18197075299383858, 0.8021412462910956, 0.7505016419444197, 0.05519433778227745]
10.0	0.0	LONG_WALK	[0.8679107983377331, 0.03596362707371947, 0.0019198529357684624, 0.164947908071015, 0.48390293474222446, 0.8008325820336267, 0.9417462756716565, 0.8952745506589785, 0.9607913469986512, 0.9577427950613668]
11.0	0.0	LONG_WALK	[0.020822736029061262, 0.6585473798314954, 0.9001578666162516, 0.13678304979875844, 0.9351355052834934, 0.7186412129414428, 0.9668307310193032, 0.6190394146108379, 0.6606439077212117, 0.8719768253175616]
12.0	0.0	LONG_WALK	[0.82192340953166, 0.19267927928961226, 0.5189490377071793, 0.9785395592055512, 0.53697963364374, 0.27502821356118556, 0.6134509727707396, 0.39544404717462256, 0.06111026140107967, 0.36765080727450894]
13.0	0.0	LONG_WALK	[0.761226245886889, 0.4977519183566613, 0.09732280865384868, 0.054385861566559224, 0.14929445305991873, 0.18326340011324438, 0.12644278762232608, 0.982156677012279, 0.6130924879523303, 0.9456150714180637]
14.0	0.0	LONG_WALK	[0.8377904680398663, 0.19106072974889388, 0.14467947003357673, 0.49617148117606535, 0.12874449358952678, 0.8573710435724231, 0.4421020739806695, 0.372742827183692, 0.557471490780445, 0.12658933258286276]
15.0	0.0	LONG_WALK	[0.8466379022777797, 0.8015656221218344, 0.46956987033790887, 0.686554137156893, 0.3291407143387275, 0.8081122948913708, 0.08168640748708134, 0.03150608340667849, 0.19365810570388242, 0.5209802349109556]
16.0	0.0	LONG_WALK	[0.5420951964269337, 0.0997134120615395, 0.7692839434595204, 0.6817899485870816, 0.7170497232501257, 0.10231196292526312, 0.6209048191559928, 0.0921238218527134, 0.22954205657229743, 0.14475174320906004]
17.0	0.0	LONG_WALK	[0.7913741959324996, 0.03437022990816907, 0.2061082306911507, 0.17545642263814287, 0.5769047649615524, 0.8576188347444497, 0.2862839437354986, 0.16314206128411357, 0.201462062798204, 0.19993568957332175]
18.0	0.0	LONG_WALK	[0.28899754060612715, 0.7383191940923007, 0.9158565047354897, 0.41379588253743327, 0.5347598979180852, 0.5384081795487885, 0.9885521029111606, 0.8482924261667726, 0.47464456435886127, 0.19993795850968266]
19.0	0.0	LONG_WALK	[0.7309739913121145, 0.24218508757802215, 0.22972143314438087, 0.14879342781554972, 0.6299796244825981, 0.1301796508862093, 0.5115398323934907, 0.7369831639152681, 0.7077140341210111, 0.39636870603400554]
20.0	0.0	LONG_WALK	[0.4147114994258424, 0.9883871913305404, 0.3149413328174344, 0.3513092734051797, 0.4180815052436835, 0.4062388077083773, 0.6689701457116781, 0.7281105374176056, 0.8832644456678034, 0.8529584106013118]
