step	is_bug	state	point
1.0	0.0	LONG_WALK	[0.703377689782412, 0.8185932843376814, 0.5929457566520002, 0.8385891762592829, 0.44904956810490637, 0.9138039695353439, 0.8451707449444874, 0.38819080402303396, 0.6697249815786026, 0.5830975292767985]
2.0	0.0	LONG_WALK	[0.41287904303325884, 0.45004778397134426, 0.3143039449754963, 0.6928552545091643, 0.08719986415556102, 0.8821001987283669, 0.8842528163448163, 0.9345194293727824, 0.07795441831469996, 0.13627368797071993]
3.0	0.0	LONG_WALK	[0.4578554128127249, 0.3598327892798543, 0.6788753406744368, 0.09364442698785047, 0.24380635976570497, 0.5721740326757814, 0.2901888542344975, 0.13466668435203877, 0.42806651405021146, 0.6385300136008757]
4.0	0.0	LONG_WALK	[0.3530599269893542, 0.4157803280376251, 0.9018490350108728, 0.7877285219810157, 0.2757621826184906, 0.11729751378996, 0.1554065518966975, 0.5583095078697097, 0.775122278391165, 0.7106713202203255]
5.0	0.0	LONG_WALK	[0.6305419277121016, 0.8570660682607428, 0.9460920272890544, 0.5057864160228006, 0.769447185679773, 0.15843470588162145, 0.11847275147011671, 0.04842068716674319, 0.9634580942485262, 0.7547002776973704]
6.0	0.0	LONG_WALK	[0.3128185391340842, 0.19639988326024815, 0.1475024321492594, 0.8419462971293279, 0.01383883992031254, 0.6596218649632669, 0.19546827843639336, 0.9952676569105725, 0.1258352358704088, 0.959023541931976]
7.0	0.0	LONG_WALK	[0.03983804264541868, 0.46774524961746466, 0.6803268110341978, 0.08949750820824909, 0.19381313952918433, 0.5431828242038075, 0.0275653081647963, 0.029933268891931708, 0.9659516065594042, 0.24961516798044303]
8.0	0.0	LONG_WALK	[0.3119567907449792, 0.026929470562756297, 0.6827839798276082, 0.23446151236777935, 0.2600041554281236, 0.7775832632135442, 0.9787985052025537, 0.9319436225060589, 0.2682094447850306, 0.9844892309768065]
9.0	0.0	LONG_WALK	[0.4189327914954927, 0.8383092286863078, 0.9352251803265572, 0.07036955375413834, 0.960164734935007, 0.2575691033152743, 0.803092486693219, 0.290055562548316, 0.7586714798578904, 0.1975062823652306]
10.0	0.0	LONG_WALK	[0.6714709623752267, 0.18766143672715474, 0.6525710563160255, 0.7987173951414277, 0.09307356638413178, 0.0603102825747277, 0.4675754387578912, 0.15259146975415105, 0.4589391861508564, 0.9265748048877017]
11.0	0.0	LONG_WALK	[0.5510948463513387, 0.9127157532362505, 0.18861767717102695, 0.1719486018184333, 0.29267348312036545, 0.6425750855343744, 0.4417069857004875, 0.6390410643223178, 0.7681988827408847, 0.399483340257222]
12.0	0.0	LONG_WALK	[0.29675354927689357, 0.11566423440643392, 0.8907199667918687, 0.052715645775586406, 0.23967396134089547, 0.7833252234964766, 0.5489440780883199, 0.8080589293977095, 0.9270740989635401, 0.7541197430715539]
13.0	0.0	LONG_WALK	[0.992451194594832, 0.7382011597236658, 0.4379165932423734, 0.14403163072244274, 0.7286035940423867, 7.289481331262948e-05, 0.5838752794846425, 0.07428315431928934, 0.026908932072379654, 0.9801950603812192]
14.0	0.0	LONG_WALK	[0.9503002317313669, 0.6189481057261458, 0.19617027783982033, 0.959560297576789, 0.8355194202719181, 0.07519198017818673, 0.5973156099915407, 0.0015863270317867384, 0.6778703745768012, 0.47087017795831887]
15.0	0.0	LONG_WALK	[0.8020777027808319, 0.24075240953169064, 0.021289936583704483, 0.9057624936775645, 0.3222788311681878, 0.9640540195884277, 0.1594884557682965, 0.7026113669388763, 0.5552066541830057, 0.6220153927944836]
16.0	0.0	LONG_WALK	[0.13865521627985267, 0.6573172878932748, 0.17227127150655452, 0.9917918873134884, 0.05286672326566666, 0.691092109819048, 0.7604803987478254, 0.6523943004960314, 0.48565480089367297, 0.8465814123031903]
17.0	0.0	LONG_WALK	[0.07112889438614067, 0.05626388561734563, 0.7736951507826954, 0.12079048102912937, 0.538720281934234, 0.42072887367045664, 0.8053789952773062, 0.34455231599017333, 0.9261986142813762, 0.514137493618332]
18.0	0.0	LONG_WALK	[0.07727168347752333, 0.6749502721272022, 0.8486301628120118, 0.4294318356066634, 0.15416205678385886, 0.2849984854997173, 0.4991483887992363, 0.07210010673362344, 0.02103364265631935, 0.6363037353419715]
19.0	0.0	LONG_WALK	[0.6673374369843156, 0.7721694663222344, 0.7103678778432467, 0.24217633230305846, 0.626776402300341, 0.9535204633404619, 0.6692071808724992, 0.7552587629850935, 0.03406073658735165, 0.004901926199072815]
20.0	0.0	LONG_WALK	[0.5221712746709635, 0.12906515849349476, 0.4486499456063334, 0.9568304167589088, 0.7221560636723121, 0.011966337999408494, 0.9335130805495029, 0.9951397138095223, 0.30654890308067917, 0.4924124954251644]
