step	is_bug	state	point
1.0	0.0	LONG_WALK	[0.6778179875428941, 0.2900303291723757, 0.00010869466537055672, 0.05460471898691033, 0.8840018825496619, 0.8312718795511089, 0.1318052450142856, 0.06563777287162798, 0.8531689928344696, 0.9801287634827957]
2.0	0.0	LONG_WALK	[0.5446895353000994, 0.9321399198224525, 0.660475258150737, 0.4801638121507048, 0.6987428707235738, 0.16342126526459821, 0.922620184854239, 0.3240867137107446, 0.11725323337570637, 0.39828777093446444]
3.0	0.0	LONG_WALK	[0.37305499711612145, 0.026711072919492374, 0.7074099795882003, 0.8810691239256632, 0.8025028335152324, 0.9652409942915986, 0.2739182147955771, 0.2946609833874967, 0.6454918939004773, 0.6937216025885515]
4.0	0.0	LONG_WALK	[0.5551384416458133, 0.7016151783463993, 0.7370505883525332, 0.10487336564935046, 0.7078861362663107, 0.7046849202555062, 0.21323069667608374, 0.6505383923650795, 0.0385965223926833, 0.8488861335738521]
5.0	0.0	LONG_WALK	[0.41937793386117805, 0.817470586350441, 0.4710967070607034, 0.2027834635269522, 0.34653476097579083, 0.0809457329467701, 0.9283645120247406, 0.12890623797159406, 0.46520197321062784, 0.44816510593418246]
6.0	0.0	LONG_WALK	[0.8160324782143856, 0.2335929594064574, 0.6755535431654671, 0.7532210031519987, 0.812516022644134, 0.7789218035297495, 0.35891743417083743, 0.8681991941840069, 0.0006831914936469285, 0.43036332460300664]
7.0	0.0	LONG_WALK	[0.41107988343688184, 0.5974647344110197, 0.5538424801546417, 0.39852992265229803, 0.20087607336164248, 0.6842570046881123, 0.13632549598327526, 0.9460679858577149, 0.43148415556244135, 0.12162245621259082]
8.0	0.0	LONG_WALK	[0.5010280433347545, 0.6540885267000004, 0.07732582981037361, 0.36549107712830897, 0.7086521831768825, 0.8678360055445811, 0.7060723975824063, 0.328016002679121, 0.4277867220280581, 0.8532542826456176]
9.0	0.0	LONG_WALK	[0.19318638793762122, 0.541494795829621, 0.5660258864828712, 0.875784005412495, 0.43292919848556166, 0.02093721808214921, 0.5990746760368666, 0.8392637453116986, 0.42720022111205325, 0.767353793457538]
10.0	0.0	LONG_WALK	[0.5490596729861069, 0.40094982508798904, 0.8389686009172758, 0.19963188687902622, 0.7038621820388826, 0.4452398534083216, 0.420579013328216, 0.7755477241545521, 0.1605275121607912, 0.27355231618156994]
11.0	0.0	LONG_WALK	[0.44454405974025357, 0.9030796659662083, 0.884373948146027, 0.7404846451246755, 0.39435265353466187, 0.03686325434785709, 0.12058851374196766, 0.4990315748347435, 0.541308596515683, 0.20868564261849532]
12.0	0.0	LONG_WALK	[0.08452591786776031, 0.908492894453734, 0.09794875468043507, 0.2954529730641511, 0.3580163018342746, 0.36028687142065763, 0.3999358095616464, 0.8688831565407698, 0.4708706650920459, 0.3036835292352166]
13.0	0.0	LONG_WALK	[0.15322881965044755, 0.9442328857522625, 0.30409783199172713, 0.5574724293190985, 0.015813856383883662, 0.709617790422826, 0.29855612985550917, 0.5800871047304441, 0.8332491050900566, 0.4258698918979351]
14.0	0.0	LONG_WALK	[0.9401371473506525, 0.08817692784551612, 0.06279935697828865, 0.011404958235091911, 0.8720719618745171, 0.3278681395361943, 0.6108422466594923, 0.0579338301474176, 0.5680420452724488, 0.5585151194346433]
15.0	0.0	LONG_WALK	[0.9135195761926088, 0.378121782207298, 0.3991223977001127, 0.19076471712012244, 0.5042603493144876, 0.38556398946844306, 0.3112937224134332, 0.3323055391226737, 0.5216123891620655, 0.5436665839427244]
16.0	0.0	LONG_WALK	[0.9956944347249496, 0.3016929518236039, 0.775531668372542, 0.3978187138980951, 0.31235524732288056, 0.9829674137298869, 0.6931716384603678, 0.18416284196661825, 0.4805018094613961, 0.6505144616126958]
17.0	0.0	LONG_WALK	[0.8847720452558206, 0.710842237272422, 0.30693685550378946, 0.4463646674011601, 0.9506389693100654, 0.743641893685389, 0.797219034147916, 0.18164331530096534, 0.21430685780100045, 0.7248976067147483]
18.0	0.0	LONG_WALK	[0.021768305475202587, 0.6161028693056634, 0.1921167458836669, 0.8352815564183541, 0.09765533924001735, 0.07954257497547168, 0.35939054594674724, 0.9641761925742325, 0.20378105005125446, 0.668651685693535]
19.0	0.0	LONG_WALK	[0.2362156494699461, 0.6899855435837727, 0.13065862647451487, 0.03180965641972644, 0.3823576152884445, 0.3667131998436737, 0.7895669531484144, 0.7246131152936801, 0.90666269593357, 0.3769723458222177]
20.0	0.0	LONG_WALK	[0.038584160481355045, 0.17104033763660342, 0.04681349132580237, 0.1315033587100708, 0.9423988835375247, 0.3362858626575379, 0.6583910532468314, 0.8144274693539556, 0.18072536618351387, 0.9826074966196227]
