step	is_bug	state	point
1.0	0.0	LONG_WALK	[0.36367340066709275, 0.09757440905250458, 0.9720661293153854, 0.9015454203025208, 0.3262701805511379]
2.0	0.0	LONG_WALK	[0.46914520841927854, 0.8728142562277392, 0.3218995388607536, 0.9190616656287773, 0.4323473234447974]
3.0	0.0	LONG_WALK	[0.6582584637429315, 0.06218633494783499, 0.6700470303430035, 0.41259352647875547, 0.8909962091825562]
4.0	0.0	LONG_WALK	[0.07965252690935543, 0.2889029245773592, 0.9687399411843015, 0.11032844035892997, 0.2964972096578252]
5.0	0.0	LONG_WALK	[0.18036531707549874, 0.1010212009528263, 0.38504691166520233, 0.7970088560242886, 0.5082320460471956]
6.0	0.0	LONG_WALK	[0.10060666542660557, 0.5252065336065058, 0.5880595434468935, 0.24048837428774406, 0.832221956577293]
7.0	0.0	LONG_WALK	[0.1479325586014557, 0.4402133805440739, 0.640800869848085, 0.9608373931784745, 0.9299045260224837]
8.0	0.0	LONG_WALK	[0.12795702661012298, 0.7725785471946478, 0.7756639242141794, 0.3526466296509597, 0.1937099769629943]
9.0	0.0	LONG_WALK	[0.178701860292385, 0.08643540142551298, 0.04907804815453831, 0.23843576883075746, 0.4664177955935044]
10.0	0.0	LONG_WALK	[0.9768448787964095, 0.8205272753636182, 0.7123230720006789, 0.8745075575915232, 0.14662645509447392]
11.0	0.0	LONG_WALK	[0.10565901027126545, 0.3094417790137802, 0.9848922844023064, 0.7261697358923637, 0.3305413671446482]
12.0	0.0	LONG_WALK	[0.5194966744801373, 0.8315276899059618, 0.9526643207182853, 0.21015607812475057, 0.8782258038591845]
13.0	0.0	LONG_WALK	[0.8062688008209485, 0.4561531747776616, 0.7228804412473904, 0.2727108811515867, 0.5946691495000963]
14.0	0.0	LONG_WALK	[0.7114410423900378, 0.9019806035217565, 0.09758185152324872, 0.83086315804127, 0.47885484599340966]
15.0	0.0	LONG_WALK	[0.00039290071212050304, 0.08747516213089557, 0.25629121589332626, 0.21339153464489535, 0.7630134390283998]
16.0	0.0	LONG_WALK	[0.8499151837744883, 0.8182219311278587, 0.7007080967818295, 0.02840394927986134, 0.87716212989251]
17.0	0.0	LONG_WALK	[0.9179755737831309, 0.43648615433012805, 0.9842507961206568, 0.6802423290779819, 0.4971915500454166]
18.0	0.0	LONG_WALK	[0.9866504053327346, 0.21823743633771786, 0.07920488987483798, 0.5754290012811395, 0.860830692792769]
19.0	0.0	LONG_WALK	[0.9907997449788594, 0.6868465363319295, 0.5915292894401404, 0.7227712738751739, 0.00010076215561727331]
20.0	0.0	LONG_WALK	[0.19782730673601412, 0.5012091604702115, 0.5018930132004603, 0.029403750069197154, 0.5122999097209838]
