step	is_bug	state	point
1.0	0.0	LONG_WALK	[0.4438452916482347, 0.9224925164377157, 0.7518394880910299, 0.20388023821654078, 0.47826356341946985]
2.0	0.0	LONG_WALK	[0.17723916090838687, 0.7543809937894118, 0.6709057322743113, 0.1669292101778197, 0.16861968646461178]
3.0	0.0	LONG_WALK	[0.24456321722640018, 0.3107361752132587, 0.29973352475791415, 0.37040985743226795, 0.41639501318848926]
4.0	0.0	LONG_WALK	[0.5799649746482907, 0.9999249376575579, 0.10038294108403145, 0.5425885065010358, 0.775442079417018]
5.0	0.0	LONG_WALK	[0.24206767191518275, 0.9892849453955893, 0.212959362257083, 0.061158106555532, 0.41748840873126136]
6.0	0.0	LONG_WALK	[0.6522834825137891, 0.8557120647309694, 0.4547890256040934, 0.8558634103058242, 0.07929007566316004]
7.0	0.0	LONG_WALK	[0.8793354718428165, 0.6296759728280097, 0.6100011336664427, 0.33274237909791415, 0.7258782527277542]
8.0	0.0	LONG_WALK	[0.8302954446783275, 0.9377851093563987, 0.16086974891997974, 0.539858983682462, 0.6083616989380941]
9.0	0.0	LONG_WALK	[0.5551845216679117, 0.6052908935611134, 0.8456187020055522, 0.06778259244214391, 0.7053404356539041]
10.0	0.0	LONG_WALK	[0.582401286742775, 0.5180915860070033, 0.20737278361022882, 0.6812598879742245, 0.2748313161824789]
11.0	0.0	LONG_WALK	[0.17461764573274607, 0.8824495280091723, 0.3429109415720255, 0.09164179905742775, 0.6081359116689911]
12.0	0.0	LONG_WALK	[0.44771515118208627, 0.05483709524991742, 0.05753089376399112, 0.4625601794924491, 0.24709721746393865]
13.0	0.0	LONG_WALK	[0.24352865502351362, 0.9673211057202936, 0.17986471535500625, 0.33654375428017436, 0.797920472649744]
14.0	0.0	LONG_WALK	[0.8455058477983195, 0.5659152178641288, 0.6074677780683314, 0.1662229077117493, 0.6066311891981424]
15.0	0.0	LONG_WALK	[0.04007637648229112, 0.15596931663411961, 0.6395792119120292, 0.5526575687446925, 0.6882375128133636]
16.0	0.0	LONG_WALK	[0.09034701922612065, 0.9374016652108319, 0.40534632961301276, 0.7995692493776563, 0.6702630601657468]
17.0	0.0	LONG_WALK	[0.38954192054507664, 0.9926255382929237, 0.9225463697737748, 0.8159160428726304, 0.0818192075705092]
18.0	0.0	LONG_WALK	[0.5818798421256198, 0.4519067742921248, 0.26000323795427394, 0.7913023903470285, 0.47913712021821053]
19.0	0.0	LONG_WALK	[0.6134089398280905, 0.9376299340100291, 0.709651973753662, 0.8328130885872551, 0.2235865488339258]
20.0	0.0	LONG_WALK	[0.6665723838458553, 0.06733357166392517, 0.863701259415041, 0.8259855321380031, 0.8538099547792997]
