step	is_bug	state	point
1.0	0.0	LONG_WALK	[0.4369007189113667, 0.14949013598369743, 0.15297008755086938, 0.37150277332026493, 0.044855977560316784]
2.0	0.0	LONG_WALK	[0.7800783370205372, 0.1252366262302671, 0.41569232779319, 0.5520791555775445, 0.9158287496545947]
3.0	0.0	LONG_WALK	[0.36387146415650273, 0.7687723375262088, 0.3459536945567415, 0.202372337458398, 0.13136251851579994]
4.0	0.0	LONG_WALK	[0.4943636449615898, 0.8414165392998811, 0.593673124413144, 0.15867195751963992, 0.6981892529951186]
5.0	0.0	LONG_WALK	[0.7505204159473396, 0.039235634686162646, 0.1803349843394283, 0.08108494472370331, 0.9479238461646174]
6.0	0.0	LONG_WALK	[0.029307976091840326, 0.8500986523259108, 0.359969498409659, 0.7352691860884123, 0.10031024303198233]
7.0	0.0	LONG_WALK	[0.7434591340395376, 0.8842527612314964, 0.10606551583773993, 0.8240002200807822, 0.17993347292752593]
8.0	0.0	LONG_WALK	[0.5813701203984621, 0.2884840151989706, 0.30715604321563295, 0.42874873112470735, 0.9073317616214548]
9.0	0.0	LONG_WALK	[0.34084175331650546, 0.7778225594942173, 0.6264368403653953, 0.398602190103874, 0.5549764025825942]
10.0	0.0	LONG_WALK	[0.8183955635149442, 0.5542589396292342, 0.2903164310453903, 0.7625983446952175, 0.32387247145823006]
11.0	0.0	LONG_WALK	[0.1037167573429586, 0.8738446393623921, 0.9565795295083346, 0.6070110654032077, 0.5618331669513983]
12.0	0.0	LONG_WALK	[0.762550130931647, 0.1945381890846004, 0.6743734044972014, 0.8210505753877623, 0.5947049553535464]
13.0	0.0	LONG_WALK	[0.8809484871994084, 0.6092531133216872, 0.47100385185197746, 0.9561001612023471, 0.2515850712409644]
14.0	0.0	LONG_WALK	[0.08144428341239507, 0.7411288360048266, 0.6056717869089694, 0.6422571314612042, 0.35385440312900374]
15.0	0.0	LONG_WALK	[0.6146847218414262, 0.7263677719587365, 0.13944309421541734, 0.38855215206747873, 0.5074550973178791]
16.0	0.0	LONG_WALK	[0.6075419330438269, 0.6017750895533058, 0.12776065186333085, 0.9505533399023963, 0.12431005560030484]
17.0	0.0	LONG_WALK	[0.6060469086605459, 0.026754799145648045, 0.29732593660384377, 0.23228680912578314, 0.2995431875343586]
18.0	0.0	LONG_WALK	[0.5641692748333709, 0.36011642317223613, 0.5579187134029581, 0.7818573400114353, 0.33302969058757104]
19.0	0.0	LONG_WALK	[0.6604904441851835, 0.8905856846699574, 0.979824241821495, 0.45816261621088794, 0.30660215941173397]
20.0	0.0	LONG_WALK	[0.31885348797200663, 0.30194048226446357, 0.1159729510601365, 0.933126691486812, 0.37032058057054806]
