step	is_bug	state	point
1.0	0.0	LONG_WALK	[0.596256642027319, 0.8248387579068828, 0.13317410517171047, 0.32643056083668365, 0.8467083206432244, 0.7417525034309366, 0.9903100546239655, 0.976590273595245, 0.4508542855237635, 0.8529844665653716]
2.0	0.0	LONG_WALK	[0.25167529252716514, 0.8354904472778472, 0.3331910068337044, 0.7837722050920787, 0.22864342524267534, 0.7862696396447799, 0.7622719614351794, 0.1041724096604687, 0.9047508273276622, 0.8126200583809373]
3.0	0.0	LONG_WALK	[0.3412017609730055, 0.5484885784816368, 0.11895106689708457, 0.6269366239339722, 0.644919621708709, 0.6186041410247943, 0.11425732033171765, 0.21364783776197716, 0.21697354671466274, 0.13709480625181902]
4.0	0.0	LONG_WALK	[0.5831868665376683, 0.7582858023875034, 0.4673697198954895, 0.9304068896091643, 0.3561633972475977, 0.943461069755347, 0.3976550818748652, 0.8625940224997415, 0.5048082832285299, 0.6907461422128804]
5.0	0.0	LONG_WALK	[0.700548814026711, 0.007258594523133821, 0.9389638159859629, 0.44705221812851115, 0.3745073614554827, 0.7622637948044468, 0.4946178467633946, 0.018833884853746374, 0.6002297170266286, 0.3820008687469577]
6.0	0.0	LONG_WALK	[0.47776195161032753, 0.7395793071291346, 0.287940213193283, 0.7868145577025686, 0.5082112258565828, 0.9169261800171271, 0.9384603467668916, 0.6563052109734795, 0.0835273900887652, 0.005402895156263909]
7.0	0.0	LONG_WALK	[0.5219749808191616, 0.8059098649467187, 0.04410397661791299, 0.19231496298639994, 0.22391726980505133, 0.791363275665571, 0.884027225341248, 0.2944937901932564, 0.43258861869518916, 0.2288693061498981]
8.0	0.0	LONG_WALK	[0.4850394598133848, 0.43222974384715795, 0.8059354267475023, 0.25181793393038787, 0.9086346658838985, 0.4595820916034453, 0.034517020512062846, 0.3364947270009776, 0.7547518671177079, 0.7574071259715872]
9.0	0.0	LONG_WALK	[0.8613632711126122, 0.6271493202090214, 0.6526377996866015, 0.7955050959676154, 0.6627462608517263, 0.6241974143794515, 0.43808277801320095, 0.2220823570888466, 0.7468875176024494, 0.868210254221529]
10.0	0.0	LONG_WALK	[0.7225146553324682, 0.3345552814556503, 0.5610953898408513, 0.5230784639884387, 0.20710268647662045, 0.2720353578050667, 0.5311939566698151, 0.7356899246460811, 0.44559743150821574, 0.2510612531429609]
11.0	0.0	LONG_WALK	[0.8803098094597744, 0.06818343092033252, 0.22659442690307174, 0.5150283845355348, 0.03199793754444025, 0.7015470915357293, 0.4426254823002922, 0.5239032253924217, 0.35944631777301406, 0.6050656986749765]
12.0	0.0	LONG_WALK	[0.8451834830987923, 0.6046051742755548, 0.6212281068869416, 0.2349993103490261, 0.32627378858610345, 0.8329801956807514, 0.04805463370455321, 0.9517330822253709, 0.4146465275169334, 0.010563043415099949]
13.0	0.0	LONG_WALK	[0.6022596091776646, 0.13466604762830792, 0.0038390091877756882, 0.17214375289275663, 0.17249163311172988, 0.18609398858678605, 0.8487616022447012, 0.6776975721713108, 0.9350847554728715, 0.910294350598795]
14.0	0.0	LONG_WALK	[0.22658995502135804, 0.7033405232348255, 0.1274629881710666, 0.002326759116776933, 0.5183648275531985, 0.36934467052873443, 0.6252477190755068, 0.42180632428141374, 0.3375636391604572, 0.4361714712100716]
15.0	0.0	LONG_WALK	[0.3264411449965915, 0.4763680022989736, 0.6415270648661823, 0.3604894153122389, 0.8933673566053099, 0.9297159203148053, 0.7382571434383415, 0.22314010447828514, 0.3596398839501963, 0.17225223156149316]
16.0	0.0	LONG_WALK	[0.6569845631452527, 0.8304744066940949, 0.09655630942332571, 0.36117227045385714, 0.5997665610231687, 0.7982218835685434, 0.9630351732349085, 0.525248846404657, 0.9901026014751617, 0.9803144770620095]
17.0	0.0	LONG_WALK	[0.025072818790899287, 0.21365894080286818, 0.9542833643008328, 0.9471240951035818, 0.30977299006875114, 0.9377358746527906, 0.43877324183388, 0.538956333359917, 0.5539852662312091, 0.37430083064608155]
18.0	0.0	LONG_WALK	[0.44456786776719914, 0.9555124110659768, 0.696164287088067, 0.13320187064654543, 0.9107235840603446, 0.8948026164026252, 0.7677772654349863, 0.4595826016690324, 0.30720389655570846, 0.9417777363574815]
19.0	0.0	LONG_WALK	[0.24671763031364713, 0.14014267784079537, 0.5505867174238974, 0.9874520485419905, 0.5527516901897745, 0.02061843910995853, 0.424215140853066, 0.4852927372835324, 0.39798428267162667, 0.29114923280246385]
20.0	0.0	LONG_WALK	[0.39167041254355706, 0.7056614067989949, 0.8661660568052905, 0.776427945194889, 0.9569072213546453, 0.45525757842360803, 0.2654488897731725, 0.22293275141722635, 0.7425336710459962, 0.6231357164952562]
