step	is_bug	state	point
1.0	0.0	LONG_WALK	[0.4348382367496677, 0.10107415096262484, 0.31410981735051646, 0.31030968975915674, 0.34588875150891607]
2.0	0.0	LONG_WALK	[0.8551733256270666, 0.10026113290060457, 0.36946846258242627, 0.3878972504042659, 0.5835502090700012]
3.0	0.0	LONG_WALK	[0.11037632663482422, 0.6129058364092071, 0.469514835047659, 0.8971016248629947, 0.13498792307080176]
4.0	0.0	LONG_WALK	[0.9519737558263669, 0.33843888167963776, 0.021632851322584967, 0.4655804582088715, 0.34066414583361093]
5.0	0.0	LONG_WALK	[0.38827215518840386, 0.4353896429759242, 0.5846051201032124, 0.04309005706532487, 0.10431265298021763]
6.0	0.0	LONG_WALK	[0.0637611077645347, 0.7890708422559443, 0.5114037562562023, 0.8650235766816411, 0.9991923496271965]
7.0	0.0	LONG_WALK	[0.5537304362325858, 0.3894664291097879, 0.3975187583029989, 0.42954393669866286, 0.46426286123907845]
8.0	0.0	LONG_WALK	[0.451613982552449, 0.293850792167644, 0.264504897671036, 0.4017313594459857, 0.05575105621421006]
9.0	0.0	LONG_WALK	[0.272685796293043, 0.7393425221080481, 0.17320308361814174, 0.9806941281561583, 0.9041147050412476]
10.0	0.0	LONG_WALK	[0.7087134505665801, 0.9316239106995888, 0.057881235830224864, 0.559184303350841, 0.870724094924254]
11.0	0.0	LONG_WALK	[0.9063888484853431, 0.40745265579329804, 0.405982886233063, 0.8662944941553254, 0.32271044938533533]
12.0	0.0	LONG_WALK	[0.8408138455176042, 0.8885680267933601, 0.7750668856619943, 0.1813579576178561, 0.4838147784680772]
13.0	0.0	LONG_WALK	[0.15770893926202845, 0.6930060030108409, 0.020322352541502275, 0.7495326558019793, 0.7837625970913815]
14.0	0.0	LONG_WALK	[0.7006445002463692, 0.2809028480201665, 0.681888778897509, 0.43442088708314774, 0.9939984296128681]
15.0	0.0	LONG_WALK	[0.6328990427718332, 0.43532332968628484, 0.6368657216278776, 0.6842406310990821, 0.7595383745024905]
16.0	0.0	LONG_WALK	[0.13028714174382283, 0.019634698801958894, 0.6786629721769681, 0.38484007484492366, 0.012661172285132527]
17.0	0.0	LONG_WALK	[0.7102985943664513, 0.638617947538819, 0.0988955416464733, 0.5225006826675535, 0.02789928798193786]
18.0	0.0	LONG_WALK	[0.6805279260133446, 0.39928750832183146, 0.6303475133501659, 0.7288182102841506, 0.8094132094294028]
19.0	0.0	LONG_WALK	[0.6131667397905588, 0.6350471999553985, 0.4370754820116217, 0.7577330804909683, 0.7422692310330922]
20.0	0.0	LONG_WALK	[0.9768619728653508, 0.394471630114984, 0.9549886911196809, 0.39056249545591637, 0.3475602187712411]
